,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,20:13:39.158,   70.76,   52.91,   71.23,   53.42,   72.05,   54.45,   67.42,   51.32,   68.82,   52.55,   67.76,   51.41,  418.05,  316.06,     18826,  734.11,  159.80,   57.55,  161.34,   59.63,  165.00,   64.54,  155.51,   54.55,  154.48,   53.77,  155.75,   55.20,  951.88,  345.23,     18917, 1297.11,   1369.93,    661.29,   2031.22
2023-04-16,20:13:39.258,   19.01,   14.25,   19.22,   14.38,   19.14,   14.22,   18.01,   13.60,   18.11,   13.72,   18.19,   13.86,  111.67,   84.02,     18630,  195.69,  101.96,   17.45,  101.83,   17.20,  102.03,   17.50,  100.29,   16.46,  100.43,   16.38,  100.33,   16.64,  606.87,  101.62,     18620,  708.49,    718.54,    185.64,    904.18
2023-04-16,20:13:39.358,   11.37,    7.45,   11.74,    7.79,   11.32,    7.43,   10.57,    6.98,   10.71,    7.13,   10.85,    7.40,   66.57,   44.19,     18620,  110.76,   96.71,   16.01,   97.20,   16.39,   96.83,   16.28,   96.32,   15.89,   96.38,   15.50,   96.65,   15.73,  580.09,   95.80,     18720,  675.89,    646.66,    139.99,    786.65
2023-04-16,20:13:39.458,   20.55,   10.79,   20.76,   11.00,   20.43,   10.92,   18.87,   10.35,   18.81,   10.54,   18.91,   10.64,  118.32,   64.24,     18820,  182.55,  330.83,  444.44,  330.92,  444.70,  331.13,  445.58,  326.11,  443.21,  325.56,  442.12,  325.77,  443.31, 1970.32, 2663.37,    588910, 4633.69,   2088.64,   2727.61,   4816.24
2023-04-16,20:13:39.558,   23.29,    9.74,   23.51,   10.34,   23.38,   10.01,   21.29,    9.40,   21.62,    9.46,   21.36,    9.57,  134.46,   58.51,     18620,  192.97,  138.07,  176.93,  138.46,  177.17,  138.40,  177.34,  139.32,  178.13,  138.52,  177.37,  138.75,  177.98,  831.52, 1064.92,    386440, 1896.44,    965.98,   1123.43,   2089.40
2023-04-16,20:13:39.659,   22.69,   11.07,   22.94,   11.47,   22.91,   11.16,   21.26,   10.62,   21.16,   10.81,   21.35,   11.03,  132.32,   66.17,     18820,  198.48,   68.79,   66.80,   68.84,   66.60,   68.84,   67.09,   66.82,   65.77,   66.84,   65.71,   66.49,   65.33,  406.61,  397.30,     18850,  803.91,    538.93,    463.46,   1002.39
2023-04-16,20:13:39.759,   14.99,   10.61,   15.10,   10.92,   14.96,   10.56,   13.79,   10.37,   14.03,   10.50,   13.82,   10.58,   86.71,   63.54,     18620,  150.25,  182.13,  201.65,  182.66,  202.08,  182.23,  201.79,  180.69,  202.08,  180.51,  201.75,  181.29,  202.87, 1089.51, 1212.22,     18680, 2301.74,   1176.22,   1275.77,   2451.98
2023-04-16,20:13:39.859,   23.16,   10.77,   23.27,   10.81,   23.02,   10.68,   20.83,   10.27,   21.20,   10.53,   21.03,   10.53,  132.51,   63.59,     18820,  196.10,  201.34,  248.64,  201.64,  248.83,  201.58,  248.95,  199.23,  247.22,  199.23,  247.21,  199.32,  247.44, 1202.34, 1488.29,     18890, 2690.63,   1334.85,   1551.88,   2886.73
2023-04-16,20:13:39.959,   32.72,   22.67,   32.90,   22.88,   32.60,   22.54,   30.59,   20.99,   31.42,   21.73,   31.11,   21.73,  191.34,  132.54,     18630,  323.87,  206.26,  299.21,  206.28,  299.27,  206.10,  299.00,  202.85,  297.47,  203.42,  297.93,  202.71,  297.53, 1227.61, 1790.41,     18660, 3018.02,   1418.95,   1922.95,   3341.90
2023-04-16,20:13:40.059,   14.44,    8.08,   14.59,    8.33,   14.42,    8.14,   13.59,    7.55,   13.91,    8.08,   13.72,    8.03,   84.67,   48.22,     18816,  132.89,  186.05,  244.69,  185.88,  244.83,  185.82,  244.59,  183.49,  244.04,  183.80,  243.90,  183.37,  244.12, 1108.41, 1466.15,     18877, 2574.56,   1193.08,   1514.37,   2707.45
