,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,16:41:17.842,   21.29,    8.23,   21.19,    8.29,   20.80,    8.03,   19.32,    7.42,   19.81,    7.91,   19.77,    7.81,  122.18,   47.69,     18640,  169.87, 1528.01,  787.46, 1525.04,  786.61, 1528.32,  786.54, 1518.53,  785.49, 1520.81,  785.56, 1516.61,  784.48, 9137.32, 4716.14,   1003000,13853.46,   9259.50,   4763.83,  14023.32
2023-04-16,16:41:17.942,   11.90,    5.05,   12.21,    5.36,   11.83,    4.96,   11.39,    4.50,   11.42,    4.80,   11.66,    4.93,   70.42,   29.60,     18826,  100.02, 1351.00,  600.98, 1350.26,  601.11, 1354.38,  601.92, 1346.45,  600.35, 1349.10,  600.75, 1344.35,  600.43, 8095.53, 3605.54,    713683,11701.07,   8165.95,   3635.15,  11801.09
2023-04-16,16:41:18.042,   16.48,    6.66,   16.87,    7.00,   16.68,    6.53,   15.49,    6.26,   15.64,    6.56,   15.52,    6.55,   96.69,   39.56,     18640,  136.25, 1084.02,  396.86, 1084.43,  397.43, 1086.74,  397.87, 1082.20,  396.50, 1080.85,  395.18, 1079.44,  395.96, 6497.69, 2379.80,    317720, 8877.50,   6594.38,   2419.36,   9013.75
2023-04-16,16:41:18.142,   15.91,    5.19,   15.99,    5.19,   15.88,    4.94,   14.60,    4.51,   14.78,    5.01,   14.46,    4.77,   91.61,   29.62,     18640,  121.24, 1605.37,  848.93, 1603.58,  849.48, 1602.34,  848.21, 1591.63,  846.79, 1593.70,  849.11, 1594.98,  848.38, 9591.61, 5090.91,   1170990,14682.51,   9683.22,   5120.53,  14803.75
2023-04-16,16:41:18.243,   17.28,    6.22,   17.48,    6.39,   17.28,    6.12,   15.68,    5.61,   15.93,    6.05,   15.86,    5.87,   99.51,   36.25,     18830,  135.77, 1210.33,  501.97, 1208.59,  502.01, 1209.13,  501.46, 1202.34,  500.00, 1202.78,  500.43, 1203.43,  500.21, 7236.60, 3006.09,    514660,10242.68,   7336.11,   3042.34,  10378.45
2023-04-16,16:41:18.343,   13.12,    4.96,   13.22,    4.97,   13.30,    4.95,   12.56,    4.32,   12.78,    4.84,   12.95,    4.73,   77.94,   28.76,     18640,  106.69, 1406.93,  651.84, 1403.73,  651.71, 1406.67,  651.67, 1398.90,  651.06, 1399.33,  651.39, 1398.95,  651.29, 8414.52, 3908.97,    695930,12323.49,   8492.46,   3937.73,  12430.18
2023-04-16,16:41:18.442,   13.77,    4.58,   14.06,    4.84,   13.56,    4.52,   12.40,    4.17,   12.55,    4.47,   12.86,    4.52,   79.20,   27.11,     18660,  106.31, 1574.58,  822.54, 1571.21,  820.38, 1571.50,  820.43, 1565.04,  821.43, 1566.72,  821.57, 1563.66,  820.04, 9412.71, 4926.38,    876820,14339.09,   9491.91,   4953.49,  14445.40
2023-04-16,16:41:18.543,   22.42,   11.20,   22.27,   11.08,   22.34,   11.15,   20.65,   10.51,   21.19,   11.03,   20.97,   10.73,  129.84,   65.71,     18830,  195.55,  978.14,  306.05,  977.61,  306.03,  978.60,  306.93,  973.68,  305.24,  973.49,  305.76,  973.63,  305.64, 5855.15, 1835.65,    247260, 7690.80,   5984.99,   1901.35,   7886.34
2023-04-16,16:41:18.643,   15.10,    5.48,   15.42,    5.84,   15.06,    5.56,   13.59,    5.01,   13.77,    5.23,   13.89,    5.21,   86.83,   32.34,     18650,  119.17,  929.51,  290.07,  927.89,  290.82,  930.35,  290.50,  925.69,  289.99,  926.42,  289.67,  925.87,  289.70, 5565.73, 1740.75,    269610, 7306.49,   5652.56,   1773.09,   7425.65
2023-04-16,16:41:18.743,   12.95,    4.21,   13.00,    4.49,   13.18,    4.29,   12.85,    4.11,   12.60,    4.21,   12.80,    4.28,   77.38,   25.59,     18826,  102.97,  783.65,  293.62,  786.89,  293.82,  786.59,  293.99,  784.42,  294.43,  783.47,  293.56,  782.44,  293.89, 4707.46, 1763.31,    330936, 6470.77,   4784.83,   1788.90,   6573.73
