time,sock0,sock1
39.8,  130.63, 2141.35
39.9,  175.21, 2254.67
40.0,  134.54, 2173.27
40.1,   53.61, 2047.31
40.2,  130.10, 2134.31
40.3,  159.20, 2195.62
40.4,  105.32, 2094.64
40.5,   70.57, 2074.94
40.6,  112.75, 2098.16
40.7,  142.99, 2195.02
40.8,  158.35, 2201.44
40.9,  164.44, 2148.49
41.0,  172.04, 2204.37
41.1,  203.83, 2153.04
41.2,  129.04, 2123.46
41.3,  101.06, 2085.44
41.4,  113.77, 2120.31
41.5,  131.39, 2134.19
41.6,  140.26, 2178.98
41.7,  110.11, 2136.64
41.8,  142.09, 2206.78
41.9,  157.96, 2231.10
42.0,  136.31, 2208.17
42.1,  101.38, 2162.18
42.2,   79.62, 2129.64
42.3,  198.42, 2298.93
42.4,  104.46, 2114.99
42.5,   97.17, 2172.91
42.6,   62.34, 2097.62
42.7,  134.45, 2306.74
42.8,  143.20, 2307.66
42.9,  158.49, 2292.13
43.0,  116.45, 2272.16
43.1,  213.78, 2287.35
43.2,  127.10, 1552.90
43.3,  340.35, 2095.30
43.4,   43.99, 1422.08
43.5,  119.03, 1814.58
43.6,  123.06, 2320.55
43.7,  144.00, 2313.45
43.8,  130.50, 2332.39
43.9,  160.63, 2395.81
44.0,  130.99, 2348.72
44.1,   91.36, 2270.22
44.2,   68.37, 2238.50
44.3,  131.82, 2291.25
44.4,  221.24, 2403.06
44.5,  161.20, 2379.13
44.6,   94.56, 2259.74
44.7,   86.62, 2289.27
44.8,  198.30, 2457.18
44.9,  214.36, 2489.17
45.0,  157.79, 2399.35
45.1,  151.13, 2510.24
45.2,  116.32, 2476.78
45.3,  203.40, 2595.17
45.4,  164.06, 2462.22
45.5,   85.11, 2483.10
45.6,  150.64, 2579.76
45.7,  111.71, 2538.43
45.8,  116.69, 2510.64
45.9,  109.96, 2563.31
46.0,  143.45, 2591.29
46.1,  104.44, 2534.87
46.2,  130.95, 2474.61
46.3,   66.42, 2238.55
46.4,   92.66, 2270.59
46.5,  103.81, 2247.52
46.6,  121.47, 2221.96
46.7,   85.96, 2188.00
46.8,  148.17, 2408.31
46.9,  186.11, 2386.73
47.0,  179.77, 2437.40
47.1,   76.78, 2248.06
47.2,   61.67, 2219.17
47.3,  449.91, 2726.46
47.4,  568.18, 3004.39
