,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-03-03,18:33:29.123,   17.17,   54.31,   17.32,   54.42,   17.20,   53.84,,,,,,,   51.69,  162.57,     18740,  214.26,    9.54,    6.49,    9.66,    6.60,    9.45,    6.50,,,,,,,   28.65,   19.59,     18740,   48.24,     80.34,    182.16,    262.50
2023-03-03,18:33:29.223,  132.78,   90.18,  133.30,   90.74,  132.89,   89.93,,,,,,,  398.97,  270.86,     18939,  669.83,   32.05,   16.66,   31.90,   16.53,   32.10,   16.66,,,,,,,   96.05,   49.86,     18939,  145.91,    495.02,    320.71,    815.74
2023-03-03,18:33:29.323,  201.20,   17.15,  201.54,   17.29,  201.16,   16.63,,,,,,,  603.90,   51.07,     18740,  654.97,   10.47,    8.25,   10.34,    8.22,   10.40,    8.38,,,,,,,   31.21,   24.85,     18740,   56.06,    635.11,     75.92,    711.03
2023-03-03,18:33:29.423,  193.25,    9.23,  193.30,    9.18,  192.96,    8.81,,,,,,,  579.50,   27.21,     18760,  606.72,    6.39,    4.70,    6.43,    4.66,    6.36,    4.73,,,,,,,   19.18,   14.09,     18750,   33.27,    598.69,     41.30,    639.99
2023-03-03,18:33:29.523,  155.63,   15.43,  155.50,   15.45,  155.60,   14.94,,,,,,,  466.73,   45.82,     18930,  512.55,   21.51,   10.54,   21.25,   10.17,   21.19,   10.33,,,,,,,   63.94,   31.04,     18930,   94.98,    530.68,     76.86,    607.53
2023-03-03,18:33:29.623,   44.85,   20.09,   44.97,   20.12,   44.79,   19.56,,,,,,,  134.61,   59.77,     18740,  194.38,    3.21,    3.07,    3.40,    3.11,    3.29,    3.10,,,,,,,    9.90,    9.29,     18740,   19.19,    144.51,     69.06,    213.57
2023-03-03,18:33:29.724,   44.66,   31.69,   44.71,   31.79,   44.48,   31.35,,,,,,,  133.86,   94.83,     18930,  228.69,    3.91,    3.25,    3.76,    3.24,    3.83,    3.19,,,,,,,   11.50,    9.68,     18920,   21.18,    145.35,    104.52,    249.87
2023-03-03,18:33:29.824,   46.48,   39.87,   46.46,   39.82,   46.53,   39.23,,,,,,,  139.48,  118.92,     18740,  258.40,    9.05,    4.31,    9.00,    4.29,    8.94,    4.22,,,,,,,   26.99,   12.81,     18740,   39.80,    166.46,    131.74,    298.20
2023-03-03,18:33:29.924,   47.24,   39.69,   47.41,   39.59,   47.15,   39.30,,,,,,,  141.80,  118.57,     18929,  260.38,   10.02,    5.67,   10.16,    5.82,   10.21,    5.79,,,,,,,   30.39,   17.28,     18939,   47.67,    172.19,    135.85,    308.05
2023-03-03,18:33:30.023,   44.85,   36.08,   44.83,   36.38,   44.66,   35.73,,,,,,,  134.34,  108.20,     18740,  242.54,    5.49,    4.93,    5.27,    4.85,    5.22,    4.83,,,,,,,   15.98,   14.60,     18730,   30.59,    150.32,    122.80,    273.13
2023-03-03,18:33:30.123,   42.28,   34.81,   42.27,   34.87,   42.04,   34.39,,,,,,,  126.58,  104.07,     18919,  230.65,    2.05,    2.11,    2.09,    2.11,    2.11,    2.12,,,,,,,    6.25,    6.35,     18919,   12.60,    132.83,    110.42,    243.25
2023-03-03,18:33:30.223,   49.81,   46.80,   49.82,   46.77,   49.87,   46.16,,,,,,,  149.50,  139.73,     18740,  289.24,   10.92,    5.42,   10.85,    5.34,   10.75,    5.32,,,,,,,   32.52,   16.07,     18740,   48.59,    182.02,    155.80,    337.83
2023-03-03,18:33:30.323,   44.72,   40.53,   44.62,   40.56,   44.52,   40.27,,,,,,,  133.86,  121.36,     18730,  255.22,    9.57,    4.33,    9.50,    4.37,    9.41,    4.36,,,,,,,   28.48,   13.06,     18730,   41.54,    162.34,    134.42,    296.76
2023-03-03,18:33:30.423,   43.53,   37.88,   43.50,   37.66,   43.43,   37.50,,,,,,,  130.46,  113.04,     18930,  243.50,    5.56,    3.37,    5.64,    3.51,    5.57,    3.44,,,,,,,   16.77,   10.32,     18930,   27.09,    147.23,    123.36,    270.59
2023-03-03,18:33:30.523,   42.26,   39.21,   42.17,   39.29,   42.05,   38.62,,,,,,,  126.49,  117.12,     18730,  243.60,    3.20,    2.30,    3.21,    2.39,    3.27,    2.36,,,,,,,    9.68,    7.05,     18730,   16.73,    136.16,    124.17,    260.33
2023-03-03,18:33:30.624,   41.63,   35.75,   41.58,   35.79,   41.37,   35.33,,,,,,,  124.58,  106.86,     18920,  231.45,    1.52,    1.62,    1.56,    1.67,    1.55,    1.59,,,,,,,    4.62,    4.88,     18930,    9.50,    129.21,    111.74,    240.95
2023-03-03,18:33:30.724,   42.80,   37.18,   42.64,   37.28,   42.49,   36.58,,,,,,,  127.93,  111.05,     18740,  238.98,    3.28,    2.34,    3.28,    2.38,    3.18,    2.29,,,,,,,    9.74,    7.01,     18730,   16.76,    137.67,    118.06,    255.73
2023-03-03,18:33:30.825,   47.54,   49.12,   47.58,   49.00,   47.46,   48.52,,,,,,,  142.57,  146.64,     18920,  289.22,   10.67,    4.77,   10.69,    4.85,   10.60,    4.82,,,,,,,   31.96,   14.44,     18920,   46.41,    174.54,    161.09,    335.63
2023-03-03,18:33:30.924,   44.11,   38.59,   43.87,   38.65,   43.87,   37.99,,,,,,,  131.84,  115.24,     18730,  247.08,    3.94,    2.90,    4.08,    2.93,    4.07,    2.91,,,,,,,   12.09,    8.74,     18740,   20.83,    143.93,    123.97,    267.90
