,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:18:16.685,   16.07,    6.29,   12.91,    2.94,   16.44,    6.53,   12.47,    2.90,   57.89,   18.68,    104396,   76.56, 2444.07,  275.10, 2444.08,  272.35, 2434.87,  272.76, 2439.25,  271.14, 9762.27, 1091.35,    111088,10853.62,   9820.16,   1110.02,  10930.18
2023-02-07,18:18:16.785,   13.57,    4.98,   10.27,    1.58,   13.82,    5.27,    9.93,    1.51,   47.58,   13.34,    105440,   60.92, 2925.94,  389.03, 2935.29,  388.31, 2912.71,  385.55, 2930.98,  390.26,11704.91, 1553.16,    115130,13258.07,  11752.50,   1566.50,  13318.99
2023-02-07,18:18:16.885,   14.05,    5.91,   10.81,    2.60,   14.59,    6.26,   10.54,    2.53,   49.99,   17.30,    104400,   67.30, 2676.73,  339.49, 2674.00,  334.98, 2670.91,  337.19, 2671.21,  333.36,10692.85, 1345.02,    111490,12037.87,  10742.85,   1362.32,  12105.17
2023-02-07,18:18:16.985,   36.28,    7.54,   33.04,    4.10,   36.56,    7.79,   32.72,    3.99,  138.60,   23.42,    105460,  162.02, 2470.96,  295.27, 2475.42,  293.49, 2471.74,  294.52, 2467.77,  290.28, 9885.89, 1173.56,    111830,11059.45,  10024.49,   1196.98,  11221.47
2023-02-07,18:18:17.085,   14.30,    6.27,   11.18,    2.92,   14.73,    6.53,   10.76,    2.85,   50.97,   18.57,    104420,   69.53, 2539.98,  297.96, 2540.68,  294.66, 2552.33,  304.00, 2559.91,  304.42,10192.91, 1201.03,    111690,11393.94,  10243.88,   1219.60,  11463.47
2023-02-07,18:18:17.186,   17.91,    6.01,   14.71,    2.68,   18.16,    6.28,   14.27,    2.53,   65.05,   17.49,    105440,   82.54, 2385.98,  256.40, 2388.10,  255.04, 2393.78,  260.00, 2391.01,  256.78, 9558.87, 1028.23,    110840,10587.10,   9623.92,   1045.72,  10669.64
2023-02-07,18:18:17.293,   21.44,    5.53,   18.22,    2.20,   21.84,    5.83,   17.89,    2.09,   79.40,   15.66,    104860,   95.05, 2542.35,  292.97, 2544.68,  292.78, 2544.03,  295.43, 2544.56,  292.05,10175.62, 1173.23,    115490,11348.85,  10255.02,   1188.89,  11443.91
2023-02-07,18:18:17.393,   27.87,    7.33,   24.67,    4.08,   28.27,    7.67,   24.16,    3.97,  104.97,   23.07,    104724,  128.04, 2483.57,  311.19, 2481.06,  306.87, 2475.58,  305.83, 2482.46,  306.24, 9922.67, 1230.14,    109568,11152.81,  10027.64,   1253.20,  11280.85
2023-02-07,18:18:17.497,   22.95,    9.10,   19.70,    5.74,   23.30,    9.29,   19.26,    5.64,   85.22,   29.77,    104990,  115.00, 2641.78,  318.25, 2638.92,  313.26, 2642.29,  318.21, 2635.41,  312.49,10558.40, 1262.22,    113872,11820.62,  10643.63,   1291.99,  11935.62
2023-02-07,18:18:17.590,   38.98,    6.14,   36.05,    2.76,   39.39,    6.43,   35.36,    2.63,  149.78,   17.95,    105000,  167.74, 2344.80,  281.84, 2346.52,  280.12, 2365.20,  290.70, 2361.05,  285.04, 9417.57, 1137.70,    107650,10555.27,   9567.35,   1155.66,  10723.01
2023-02-07,18:18:17.689,   27.31,   10.24,   23.99,    6.76,   27.87,   10.54,   23.23,    6.71,  102.41,   34.24,    104400,  136.65, 2538.36,  317.67, 2540.01,  316.02, 2532.32,  316.71, 2540.07,  316.37,10150.76, 1266.76,    110580,11417.53,  10253.17,   1301.01,  11554.18
2023-02-07,18:18:17.790,   14.70,    5.93,   11.36,    2.53,   15.18,    6.28,   11.16,    2.48,   52.39,   17.21,    104424,   69.61, 2715.87,  356.29, 2669.69,  341.47, 2668.69,  344.17, 2665.06,  340.67,10719.30, 1382.60,    112266,12101.90,  10771.70,   1399.82,  12171.51
2023-02-07,18:18:17.890,   19.55,    6.39,   16.41,    3.00,   20.41,    6.81,   16.79,    3.08,   73.17,   19.29,    105460,   92.46, 2472.31,  289.28, 2473.19,  284.33, 2474.25,  289.51, 2473.66,  287.94, 9893.41, 1151.06,    111200,11044.47,   9966.59,   1170.34,  11136.93
2023-02-07,18:18:17.990,   33.27,    7.20,   29.98,    3.76,   33.61,    7.46,   29.57,    3.63,  126.43,   22.05,    104400,  148.48, 2122.29,  195.25, 2121.31,  192.08, 2130.01,  199.82, 2129.86,  197.23, 8503.48,  784.38,    109290, 9287.86,   8629.91,    806.43,   9436.34
2023-02-07,18:18:18.090,   17.70,    6.15,   14.37,    2.78,   18.03,    6.43,   13.97,    2.67,   64.06,   18.03,    105450,   82.09, 2491.66,  278.66, 2497.54,  277.04, 2497.50,  281.32, 2504.74,  281.52, 9991.44, 1118.55,    112290,11109.99,  10055.50,   1136.58,  11192.08
2023-02-07,18:18:18.190,   25.09,    6.18,   21.81,    2.80,   25.38,    6.45,   21.35,    2.67,   93.63,   18.11,    104410,  111.74, 2562.17,  307.02, 2560.33,  302.08, 2561.53,  305.03, 2576.20,  309.64,10260.23, 1223.76,    110440,11483.99,  10353.86,   1241.87,  11595.73
2023-02-07,18:18:18.291,   13.76,    5.16,   10.44,    1.82,   14.24,    5.42,   10.16,    1.71,   48.60,   14.10,    105440,   62.70, 2582.15,  306.43, 2575.13,  303.43, 2577.25,  305.58, 2582.61,  306.63,10317.15, 1222.07,    111660,11539.22,  10365.75,   1236.17,  11601.92
2023-02-07,18:18:18.390,   14.43,    5.66,   11.10,    2.31,   14.75,    5.93,   10.78,    2.25,   51.07,   16.15,    104360,   67.22, 2694.66,  336.82, 2701.76,  338.45, 2696.80,  338.51, 2686.86,  332.60,10780.08, 1346.39,    111420,12126.47,  10831.15,   1362.54,  12193.69
2023-02-07,18:18:18.491,   21.62,    6.40,   18.23,    2.90,   22.01,    6.59,   17.96,    2.89,   79.82,   18.79,    105440,   98.61, 2657.03,  305.73, 2650.86,  299.81, 2652.19,  302.80, 2652.39,  300.55,10612.46, 1208.88,    112240,11821.34,  10692.28,   1227.67,  11919.95
2023-02-07,18:18:18.590,   16.37,    6.14,   13.06,    2.74,   16.82,    6.44,   12.72,    2.65,   58.96,   17.97,    104400,   76.93, 2618.85,  335.87, 2617.55,  331.04, 2630.19,  340.72, 2625.37,  335.06,10491.95, 1342.69,    112940,11834.65,  10550.91,   1360.66,  11911.58
2023-02-07,18:18:18.691,   16.33,    6.44,   13.14,    3.08,   16.81,    6.65,   12.80,    3.03,   59.08,   19.20,    105430,   78.28, 3036.46,  418.63, 3050.38,  420.93, 3048.45,  423.35, 3049.16,  421.22,12184.44, 1684.14,    115130,13868.58,  12243.52,   1703.34,  13946.86
2023-02-07,18:18:18.790,   13.46,    5.34,   10.27,    1.96,   13.97,    5.64,   10.00,    1.86,   47.71,   14.80,    104370,   62.50, 2632.11,  360.02, 2637.88,  357.54, 2623.59,  354.01, 2623.51,  350.64,10517.09, 1422.21,    112150,11939.31,  10564.80,   1437.01,  12001.81
2023-02-07,18:18:18.891,   18.47,    5.80,   15.29,    2.49,   19.11,    6.09,   14.90,    2.39,   67.76,   16.76,    104386,   84.51, 2295.14,  251.52, 2299.01,  250.52, 2302.77,  254.97, 2298.09,  250.95, 9195.01, 1007.96,    110593,10202.96,   9262.76,   1024.71,  10287.48
2023-02-07,18:18:19.001,   29.56,    7.42,   26.25,    3.98,   30.15,    7.72,   26.00,    3.89,  111.96,   23.02,    105646,  134.98, 2092.23,  173.94, 2089.86,  170.46, 2093.96,  174.86, 2099.85,  174.56, 8375.91,  693.82,    114430, 9069.73,   8487.88,    716.84,   9204.71
2023-02-07,18:18:19.105,   13.10,    5.91,    9.80,    2.59,   13.41,    6.16,    9.45,    2.49,   45.77,   17.15,    104893,   62.92, 1875.25,  138.44, 1878.66,  136.31, 1878.08,  139.38, 1883.48,  138.80, 7515.47,  552.92,    109528, 8068.39,   7561.23,    570.08,   8131.31
2023-02-07,18:18:19.209,   18.00,    5.93,   14.81,    2.62,   18.39,    6.22,   14.54,    2.55,   65.75,   17.32,    104846,   83.07, 1902.37,  146.49, 1901.38,  143.43, 1908.76,  148.38, 1907.61,  145.48, 7620.12,  583.79,    109537, 8203.91,   7685.87,    601.11,   8286.98
2023-02-07,18:18:19.313,   10.73,    5.14,    7.37,    1.71,   11.12,    5.32,    7.07,    1.66,   36.30,   13.84,    104864,   50.14, 2078.77,  185.41, 2075.98,  181.42, 2071.26,  182.54, 2067.48,  178.03, 8293.49,  727.38,    109768, 9020.87,   8329.79,    741.22,   9071.01
2023-02-07,18:18:19.413,   13.30,    5.19,   10.05,    1.84,   13.78,    5.40,    9.88,    1.76,   47.00,   14.18,    104134,   61.18, 2397.04,  293.91, 2397.32,  291.85, 2381.25,  286.48, 2381.89,  284.44, 9557.50, 1156.68,    107814,10714.18,   9604.50,   1170.86,  10775.36
2023-02-07,18:18:19.509,   19.31,    7.45,   15.95,    3.97,   19.76,    7.62,   15.64,    3.87,   70.66,   22.91,    105690,   93.57, 2299.73,  272.65, 2298.66,  269.46, 2304.73,  273.61, 2303.91,  271.57, 9207.03, 1087.30,    109560,10294.32,   9277.69,   1110.20,  10387.89
2023-02-07,18:18:19.608,   12.86,    4.95,    9.58,    1.55,   13.34,    5.26,    9.27,    1.49,   45.05,   13.25,    104420,   58.30, 2142.57,  232.41, 2142.42,  229.91, 2136.75,  230.85, 2136.24,  227.42, 8557.98,  920.58,    109240, 9478.56,   8603.03,    933.83,   9536.86
2023-02-07,18:18:19.709,   18.20,    5.91,   14.96,    2.58,   18.70,    6.22,   14.73,    2.50,   66.59,   17.22,    104396,   83.81, 2510.02,  333.22, 2515.61,  331.27, 2523.97,  338.11, 2528.32,  336.28,10077.93, 1338.88,    110702,11416.81,  10144.51,   1356.10,  11500.61
2023-02-07,18:18:19.809,    9.86,    4.61,    6.44,    1.24,   10.41,    4.90,    6.34,    1.14,   33.04,   11.90,    105440,   44.94, 2148.37,  233.53, 2141.70,  227.14, 2146.80,  231.42, 2137.62,  225.01, 8574.49,  917.11,    110190, 9491.61,   8607.54,    929.01,   9536.54
2023-02-07,18:18:19.909,    9.36,    4.67,    6.04,    1.30,    9.89,    4.94,    5.81,    1.18,   31.10,   12.09,    104380,   43.18, 2781.48,  393.90, 2774.84,  387.33, 2782.42,  392.00, 2769.39,  385.25,11108.12, 1558.48,    112510,12666.60,  11139.22,   1570.57,  12709.78
2023-02-07,18:18:20.017,   32.26,    7.15,   28.80,    3.70,   32.61,    7.43,   28.73,    3.56,  122.41,   21.84,    105620,  144.25, 2720.17,  358.66, 2719.66,  354.63, 2712.79,  356.93, 2710.91,  352.43,10863.52, 1422.65,    116210,12286.17,  10985.93,   1444.49,  12430.42
2023-02-07,18:18:20.121,   20.08,    6.48,   16.87,    3.15,   20.52,    6.68,   16.48,    2.99,   73.94,   19.30,    104883,   93.24, 2355.80,  278.91, 2342.69,  271.04, 2356.97,  279.04, 2359.82,  278.97, 9415.27, 1107.95,    111124,10523.22,   9489.21,   1127.25,  10616.46
2023-02-07,18:18:20.225,   24.39,    6.61,   21.44,    3.36,   25.17,    6.97,   20.73,    3.13,   91.73,   20.08,    104883,  111.81, 2362.93,  265.79, 2354.54,  260.41, 2370.15,  268.78, 2357.61,  262.12, 9445.24, 1057.09,    110893,10502.33,   9536.97,   1077.17,  10614.15
2023-02-07,18:18:20.318,   17.82,    6.20,   14.55,    2.84,   18.04,    6.50,   13.95,    2.77,   64.37,   18.31,    104930,   82.67, 2048.77,  189.87, 2059.70,  190.49, 2045.43,  188.79, 2042.52,  184.67, 8196.42,  753.82,    105920, 8950.23,   8260.79,    772.12,   9032.91
2023-02-07,18:18:20.417,   14.51,    5.27,   11.20,    1.93,   15.05,    5.58,   11.12,    1.88,   51.88,   14.66,    104400,   66.55, 2270.52,  245.70, 2268.18,  242.89, 2283.77,  251.53, 2267.22,  242.40, 9089.68,  982.51,    110230,10072.19,   9141.57,    997.17,  10138.74
2023-02-07,18:18:20.518,   12.85,    5.83,    9.48,    2.47,   13.36,    6.14,    9.21,    2.39,   44.90,   16.82,    105470,   61.73, 2396.45,  258.13, 2390.77,  254.00, 2395.57,  259.15, 2395.29,  254.49, 9578.09, 1025.78,    111420,10603.87,   9622.99,   1042.61,  10665.60
2023-02-07,18:18:20.617,   13.06,    5.11,    9.54,    1.68,   13.47,    5.42,    9.46,    1.66,   45.53,   13.87,    104400,   59.40, 2287.77,  243.73, 2294.90,  242.44, 2292.37,  246.70, 2293.28,  244.01, 9168.32,  976.87,    110180,10145.19,   9213.84,    990.74,  10204.59
2023-02-07,18:18:20.717,   21.09,    7.02,   17.92,    3.65,   21.71,    7.28,   17.65,    3.66,   78.37,   21.60,    104420,   99.96, 2222.87,  227.39, 2219.20,  225.05, 2225.47,  230.97, 2218.43,  224.63, 8885.97,  908.04,    109420, 9794.00,   8964.33,    929.63,   9893.97
2023-02-07,18:18:20.817,   20.95,    6.21,   17.44,    2.82,   21.42,    6.46,   17.25,    2.71,   77.07,   18.20,    105500,   95.27, 2181.37,  217.68, 2180.87,  215.76, 2172.88,  215.32, 2169.50,  209.91, 8704.61,  858.67,    110960, 9563.29,   8781.68,    876.87,   9658.55
2023-02-07,18:18:20.917,   20.44,    7.02,   16.94,    3.64,   20.66,    7.20,   16.64,    3.54,   74.69,   21.40,    104420,   96.09, 2272.79,  247.23, 2269.97,  243.87, 2275.13,  248.80, 2273.30,  245.98, 9091.19,  985.87,    109830,10077.06,   9165.87,   1007.28,  10173.15
2023-02-07,18:18:21.023,   29.77,    6.76,   26.29,    3.37,   30.37,    7.07,   26.34,    3.27,  112.77,   20.47,    105422,  133.24, 2121.85,  211.36, 2121.39,  209.39, 2127.55,  214.41, 2130.71,  212.50, 8501.51,  847.66,    111528, 9349.17,   8614.28,    868.13,   9482.41
2023-02-07,18:18:21.129,   37.14,    9.62,   33.58,    6.30,   37.25,    9.77,   33.27,    6.06,  141.25,   31.75,    104850,  173.00, 2207.39,  218.74, 2204.06,  216.30, 2207.25,  219.71, 2211.11,  217.92, 8829.80,  872.66,    113150, 9702.46,   8971.05,    904.41,   9875.47
2023-02-07,18:18:21.229,   49.44,   17.96,   46.26,   14.69,   49.65,   18.09,   45.54,   14.42,  190.90,   65.16,    104912,  256.06, 2438.86,  296.57, 2447.22,  297.62, 2431.46,  293.19, 2427.00,  289.20, 9744.54, 1176.58,    109528,10921.12,   9935.44,   1241.74,  11177.18
2023-02-07,18:18:21.337,   11.68,    5.05,    8.28,    1.59,   11.95,    5.29,    8.02,    1.55,   39.93,   13.49,    104864,   53.42, 2222.58,  231.00, 2218.55,  225.26, 2212.33,  226.34, 2209.40,  222.66, 8862.86,  905.26,    112220, 9768.12,   8902.79,    918.75,   9821.54
2023-02-07,18:18:21.430,   15.31,    5.34,   12.00,    1.95,   15.78,    5.59,   11.87,    1.86,   54.95,   14.74,    104940,   69.69, 2435.26,  311.70, 2446.91,  311.56, 2436.49,  312.05, 2435.83,  307.65, 9754.50, 1242.96,    108280,10997.45,   9809.45,   1257.70,  11067.14
2023-02-07,18:18:21.529,   20.88,    8.30,   17.58,    4.90,   21.34,    8.50,   17.36,    4.84,   77.16,   26.53,    104390,  103.70, 2271.30,  249.49, 2275.85,  248.56, 2279.49,  253.43, 2281.26,  250.17, 9107.89, 1001.66,    109460,10109.55,   9185.05,   1028.19,  10213.25
2023-02-07,18:18:21.630,   24.19,    9.77,   20.63,    6.40,   24.56,   10.06,   20.40,    6.30,   89.78,   32.53,    105440,  122.31, 2186.65,  231.61, 2176.11,  225.37, 2170.09,  224.27, 2164.95,  220.61, 8697.80,  901.86,    110910, 9599.65,   8787.58,    934.39,   9721.97
2023-02-07,18:18:21.729,   13.10,    8.10,    9.87,    4.73,   13.63,    8.44,    9.67,    4.69,   46.27,   25.96,    104400,   72.23, 2539.22,  300.62, 2537.71,  297.59, 2543.56,  302.30, 2539.05,  297.80,10159.53, 1198.31,    111550,11357.84,  10205.80,   1224.26,  11430.06
2023-02-07,18:18:21.830,   11.78,    4.95,    8.42,    1.59,   12.17,    5.24,    8.18,    1.57,   40.55,   13.35,    104396,   53.90, 2463.67,  292.12, 2463.08,  289.24, 2470.24,  295.36, 2478.31,  294.13, 9875.30, 1170.85,    111395,11046.15,   9915.85,   1184.20,  11100.05
2023-02-07,18:18:21.930,   44.52,   13.58,   41.34,   10.21,   44.96,   13.83,   40.79,   10.03,  171.62,   47.65,    105480,  219.27, 2263.70,  233.76, 2250.15,  226.32, 2259.53,  234.39, 2267.73,  234.40, 9041.11,  928.87,    112190, 9969.98,   9212.73,    976.52,  10189.25
2023-02-07,18:18:22.041,   25.63,    6.27,   22.34,    2.93,   26.09,    6.61,   21.98,    2.82,   96.04,   18.63,    105066,  114.67, 2251.10,  196.19, 2253.17,  192.82, 2252.54,  196.44, 2264.85,  199.30, 9021.67,  784.75,    113795, 9806.42,   9117.71,    803.38,   9921.09
2023-02-07,18:18:22.145,   32.71,    7.50,   29.19,    3.98,   32.90,    7.64,   28.98,    3.90,  123.77,   23.02,    104874,  146.79, 2122.96,  184.73, 2114.35,  178.43, 2111.15,  179.13, 2109.05,  176.38, 8457.51,  718.67,    109710, 9176.18,   8581.28,    741.69,   9322.97
2023-02-07,18:18:22.249,   28.25,    7.94,   24.98,    4.64,   28.92,    8.30,   25.02,    4.56,  107.19,   25.43,    104883,  132.62, 2609.12,  330.59, 2600.08,  324.30, 2607.50,  329.66, 2606.44,  326.19,10423.14, 1310.75,    111845,11733.88,  10530.32,   1336.18,  11866.50
2023-02-07,18:18:22.353,   22.87,    6.71,   19.51,    3.34,   23.19,    6.99,   19.35,    3.33,   84.92,   20.37,    104874,  105.29, 2705.25,  342.33, 2705.09,  340.76, 2701.58,  340.47, 2700.84,  337.95,10812.76, 1361.51,    112278,12174.27,  10897.68,   1381.88,  12279.56
2023-02-07,18:18:22.446,   19.30,    8.24,   16.08,    4.86,   19.90,    8.49,   15.86,    4.85,   71.14,   26.44,    104940,   97.58, 2353.50,  272.20, 2360.96,  271.66, 2370.17,  278.29, 2347.81,  268.02, 9432.44, 1090.16,    106460,10522.60,   9503.58,   1116.60,  10620.17
2023-02-07,18:18:22.545,   15.53,    7.71,   12.31,    4.45,   16.14,    7.91,   12.11,    4.37,   56.09,   24.44,    104400,   80.53, 2119.25,  192.52, 2111.10,  187.66, 2128.46,  197.44, 2105.93,  186.91, 8464.73,  764.54,    109080, 9229.28,   8520.82,    788.98,   9309.80
2023-02-07,18:18:22.646,   17.56,    5.55,   14.46,    2.17,   18.08,    5.79,   14.30,    2.11,   64.39,   15.63,    104396,   80.03, 2299.47,  229.63, 2304.49,  227.95, 2312.10,  233.98, 2302.40,  227.59, 9218.46,  919.16,    110573,10137.62,   9282.85,    934.79,  10217.64
2023-02-07,18:18:22.746,   53.28,   14.46,   49.47,   10.93,   53.36,   14.47,   49.31,   10.81,  205.42,   50.67,    105460,  256.10, 2581.95,  308.80, 2581.60,  304.16, 2587.15,  311.11, 2590.57,  308.03,10341.27, 1232.10,    113200,11573.37,  10546.69,   1282.77,  11829.46
2023-02-07,18:18:22.846,   18.73,    5.91,   15.40,    2.50,   19.05,    6.10,   15.21,    2.45,   68.39,   16.95,    104390,   85.34, 2566.76,  315.33, 2577.57,  317.40, 2567.52,  317.67, 2579.59,  318.42,10291.44, 1268.81,    111780,11560.25,  10359.82,   1285.77,  11645.59
2023-02-07,18:18:22.946,   16.05,    6.30,   12.67,    2.89,   16.31,    6.48,   12.40,    2.85,   57.43,   18.52,    105440,   75.94, 2754.52,  355.22, 2756.92,  354.29, 2754.00,  355.77, 2750.76,  351.01,11016.20, 1416.29,    113000,12432.49,  11073.63,   1434.81,  12508.43
2023-02-07,18:18:23.057,   22.93,    6.39,   19.43,    2.91,   23.24,    6.59,   19.14,    2.86,   84.74,   18.76,    105037,  103.50, 2525.19,  285.67, 2513.72,  277.88, 2518.93,  282.30, 2508.01,  275.78,10065.86, 1121.63,    115960,11187.49,  10150.60,   1140.39,  11290.98
2023-02-07,18:18:23.150,   29.35,    7.57,   26.11,    4.18,   29.68,    7.78,   25.76,    4.09,  110.89,   23.63,    104940,  134.52, 2386.92,  276.14, 2395.39,  276.63, 2388.54,  275.84, 2386.17,  270.71, 9557.02, 1099.32,    107360,10656.34,   9667.91,   1122.95,  10790.86
2023-02-07,18:18:23.249,   13.05,    5.48,    9.76,    2.09,   13.45,    5.63,    9.52,    2.05,   45.80,   15.25,    104420,   61.05, 2640.55,  325.53, 2641.52,  324.99, 2650.69,  331.56, 2637.78,  325.31,10570.54, 1307.39,    111980,11877.93,  10616.33,   1322.65,  11938.98
2023-02-07,18:18:23.350,   10.93,    4.85,    7.51,    1.45,   11.20,    5.11,    7.27,    1.40,   36.91,   12.82,    104424,   49.73, 2750.77,  406.82, 2754.69,  404.47, 2756.77,  409.05, 2760.70,  407.23,11022.93, 1627.56,    112692,12650.49,  11059.84,   1640.38,  12700.23
2023-02-07,18:18:23.450,   49.32,   19.79,   46.28,   15.70,   49.63,   19.96,   43.24,   15.75,  188.47,   71.20,    105480,  259.67, 2893.18,  439.83, 2903.17,  439.40, 2900.12,  440.20, 2898.93,  437.36,11595.39, 1756.79,    115600,13352.18,  11783.86,   1827.99,  13611.85
2023-02-07,18:18:23.550,   15.23,    6.60,   11.81,    3.23,   15.65,    6.92,   11.63,    3.16,   54.32,   19.91,    104400,   74.23, 2741.69,  375.91, 2730.64,  368.58, 2725.41,  369.56, 2727.53,  366.59,10925.27, 1480.63,    112050,12405.90,  10979.59,   1500.55,  12480.13
2023-02-07,18:18:23.650,   15.55,    5.34,   12.33,    1.93,   15.98,    5.64,   12.01,    1.89,   55.88,   14.80,    105460,   70.67, 2718.43,  375.66, 2714.41,  368.57, 2727.97,  378.10, 2730.71,  376.27,10891.53, 1498.60,    112440,12390.12,  10947.40,   1513.39,  12460.80
2023-02-07,18:18:23.750,   11.01,    4.85,    7.70,    1.49,   11.35,    5.18,    7.36,    1.42,   37.41,   12.94,    104380,   50.35, 2506.77,  318.06, 2504.90,  315.58, 2494.58,  312.76, 2500.40,  313.43,10006.66, 1259.83,    111230,11266.49,  10044.07,   1272.77,  11316.84
2023-02-07,18:18:23.851,   10.55,    4.69,    7.22,    1.37,   11.01,    5.03,    7.01,    1.31,   35.79,   12.40,    105420,   48.18, 2374.78,  269.85, 2379.59,  269.99, 2351.26,  259.98, 2361.75,  262.03, 9467.38, 1061.85,    111080,10529.24,   9503.17,   1074.25,  10577.42
2023-02-07,18:18:23.950,   12.00,    5.14,    8.74,    1.77,   12.37,    5.37,    8.24,    1.70,   41.35,   13.98,    104380,   55.33, 2904.62,  418.79, 2899.85,  413.77, 2906.77,  419.68, 2905.27,  415.76,11616.50, 1668.00,    113630,13284.51,  11657.85,   1681.99,  13339.84
2023-02-07,18:18:24.051,   14.14,    5.69,   10.77,    2.29,   14.58,    6.02,   10.46,    2.19,   49.94,   16.19,    105470,   66.13, 2948.57,  444.57, 2956.64,  443.64, 2936.03,  439.83, 2945.98,  439.28,11787.22, 1767.33,    114680,13554.55,  11837.16,   1783.52,  13620.68
2023-02-07,18:18:24.157,   39.37,    7.27,   36.01,    3.87,   39.62,    7.49,   35.72,    3.76,  150.71,   22.39,    104766,  173.10, 2845.09,  370.92, 2845.61,  367.97, 2850.22,  372.32, 2863.49,  375.66,11404.41, 1486.88,    117116,12891.29,  11555.12,   1509.27,  13064.39
