,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:15:57.193,   19.08,    5.85,   15.84,    2.55,   19.59,    6.26,   15.41,    2.47,   69.93,   17.13,    104390,   87.06, 1762.50,  102.46, 1759.17,   99.58, 1756.86,  101.08, 1760.81,   99.86, 7039.33,  402.97,    108150, 7442.31,   7109.26,    420.10,   7529.36
2023-02-07,18:15:57.293,   13.55,    5.76,   10.29,    2.49,   14.01,    6.08,    9.89,    2.29,   47.73,   16.62,    104400,   64.35, 2206.12,  208.12, 2197.88,  202.79, 2204.33,  208.22, 2199.16,  203.35, 8807.49,  822.48,    110080, 9629.97,   8855.23,    839.10,   9694.33
2023-02-07,18:15:57.393,   11.97,    5.16,    8.63,    1.85,   12.59,    5.58,    8.42,    1.76,   41.60,   14.36,    105460,   55.96, 1858.18,  124.48, 1855.21,  121.66, 1868.68,  128.68, 1848.91,  120.02, 7430.98,  494.85,    110260, 7925.83,   7472.59,    509.20,   7981.79
2023-02-07,18:15:57.493,   29.68,   11.07,   26.66,    7.73,   30.30,   11.39,   26.04,    7.62,  112.68,   37.82,    104400,  150.50, 1881.23,  121.06, 1886.99,  121.23, 1880.98,  121.32, 1882.01,  119.07, 7531.21,  482.68,    107930, 8013.89,   7643.89,    520.50,   8164.39
2023-02-07,18:15:57.594,   28.53,    9.46,   25.60,    6.16,   29.30,    9.84,   24.68,    5.99,  108.11,   31.46,    105440,  139.57, 2298.47,  240.64, 2298.59,  238.52, 2300.76,  242.45, 2290.72,  236.44, 9188.54,  958.05,    111400,10146.59,   9296.65,    989.51,  10286.16
2023-02-07,18:15:57.693,   16.55,    5.84,   13.37,    2.56,   16.82,    6.14,   12.79,    2.40,   59.53,   16.95,    104400,   76.48, 2034.21,  176.73, 2035.71,  174.50, 2039.17,  179.68, 2034.23,  174.62, 8143.31,  705.53,    109170, 8848.85,   8202.85,    722.48,   8925.32
2023-02-07,18:15:57.794,   17.28,    6.46,   14.01,    3.10,   17.73,    6.82,   13.47,    2.98,   62.49,   19.36,    105500,   81.84, 1950.17,  148.09, 1954.72,  148.03, 1956.68,  152.25, 1953.00,  147.81, 7814.57,  596.17,    111210, 8410.74,   7877.06,    615.53,   8492.59
2023-02-07,18:15:57.893,   32.11,   10.07,   28.93,    6.82,   32.34,   10.37,   28.51,    6.63,  121.90,   33.89,    104400,  155.78, 2050.15,  176.73, 2040.72,  171.68, 2042.24,  174.15, 2045.53,  173.11, 8178.64,  695.67,    108160, 8874.31,   8300.54,    729.56,   9030.09
2023-02-07,18:15:57.994,   18.83,    8.48,   15.62,    5.25,   19.20,    8.86,   15.21,    5.15,   68.86,   27.75,    104414,   96.60, 2349.85,  255.32, 2352.14,  254.01, 2353.37,  256.10, 2348.34,  253.45, 9403.69, 1018.88,    109979,10422.57,   9472.55,   1046.63,  10519.18
2023-02-07,18:15:58.094,   23.74,    6.39,   20.30,    3.00,   24.24,    6.75,   19.81,    2.88,   88.09,   19.03,    105450,  107.12, 2196.87,  217.43, 2199.74,  215.19, 2200.97,  218.13, 2204.15,  218.28, 8801.73,  869.03,    110540, 9670.76,   8889.82,    888.06,   9777.88
2023-02-07,18:15:58.194,   23.43,    7.37,   20.07,    3.97,   23.54,    7.60,   19.53,    3.85,   86.57,   22.79,    104410,  109.36, 2171.13,  204.10, 2179.58,  204.38, 2166.29,  201.76, 2172.21,  201.48, 8689.22,  811.72,    109350, 9500.95,   8775.79,    834.51,   9610.31
2023-02-07,18:15:58.294,   14.38,    5.35,   11.14,    2.05,   14.82,    5.73,   10.70,    1.93,   51.05,   15.06,    105470,   66.11, 2234.97,  221.31, 2236.32,  218.81, 2232.12,  220.36, 2232.73,  218.12, 8936.13,  878.60,    111070, 9814.73,   8987.18,    893.65,   9880.84
2023-02-07,18:15:58.394,   14.78,    5.60,   11.65,    2.34,   15.30,    5.99,   11.26,    2.22,   52.99,   16.15,    104380,   69.14, 2124.41,  195.54, 2124.83,  193.27, 2129.10,  196.88, 2125.47,  194.57, 8503.81,  780.26,    109620, 9284.07,   8556.79,    796.41,   9353.21
2023-02-07,18:15:58.495,   21.99,    6.52,   18.75,    3.09,   22.42,    6.78,   18.30,    3.03,   81.46,   19.42,    105480,  100.89, 2179.43,  197.45, 2185.53,  196.80, 2175.05,  195.39, 2188.75,  199.71, 8728.76,  789.35,    111310, 9518.11,   8810.23,    808.77,   9619.00
2023-02-07,18:15:58.594,   11.66,    5.59,    8.50,    2.29,   12.19,    5.97,    8.01,    2.17,   40.36,   16.01,    104420,   56.38, 1933.71,  150.58, 1928.17,  146.25, 1933.03,  150.49, 1924.38,  145.06, 7719.29,  592.39,    108640, 8311.68,   7759.65,    608.40,   8368.05
2023-02-07,18:15:58.695,   14.21,    5.39,   11.07,    2.08,   14.60,    5.79,   10.62,    1.98,   50.50,   15.23,    104414,   65.73, 1804.68,  115.42, 1794.42,  109.16, 1801.69,  114.63, 1798.77,  111.21, 7199.57,  450.42,    108395, 7649.98,   7250.06,    465.65,   7715.71
2023-02-07,18:15:58.795,   18.75,    6.40,   15.69,    3.12,   19.19,    6.80,   15.16,    3.04,   68.79,   19.36,    105480,   88.15, 1837.36,  122.47, 1820.33,  114.21, 1822.94,  117.23, 1837.38,  120.59, 7318.00,  474.50,    109120, 7792.50,   7386.79,    493.86,   7880.65
2023-02-07,18:15:58.898,   34.26,    9.60,   31.07,    6.24,   34.72,    9.91,   30.72,    6.16,  130.77,   31.92,    105107,  162.70, 2198.17,  207.71, 2190.99,  202.33, 2183.17,  201.70, 2196.68,  204.42, 8769.01,  816.16,    109744, 9585.17,   8899.78,    848.08,   9747.86
2023-02-07,18:15:58.997,   10.18,    4.89,    6.88,    1.58,   10.65,    5.24,    6.69,    1.54,   34.41,   13.25,    104400,   47.66, 1941.50,  156.29, 1944.07,  154.09, 1943.31,  156.49, 1942.82,  153.41, 7771.70,  620.27,    108410, 8391.98,   7806.11,    633.53,   8439.64
2023-02-07,18:15:59.098,   10.33,    4.73,    6.99,    1.34,   10.77,    5.05,    6.76,    1.33,   34.86,   12.45,    105460,   47.31, 2078.27,  183.65, 2078.35,  180.61, 2081.34,  185.06, 2080.97,  181.07, 8318.93,  730.39,    110940, 9049.32,   8353.79,    742.85,   9096.63
2023-02-07,18:15:59.197,   17.85,    5.99,   14.61,    2.64,   18.30,    6.35,   14.30,    2.58,   65.05,   17.56,    104410,   82.61, 2193.10,  208.67, 2187.86,  203.96, 2191.36,  208.78, 2181.67,  201.01, 8754.00,  822.42,    109760, 9576.42,   8819.05,    839.98,   9659.03
2023-02-07,18:15:59.298,   10.78,    4.93,    7.49,    1.58,   11.31,    5.29,    7.29,    1.54,   36.87,   13.33,    104396,   50.20, 2539.53,  317.54, 2525.31,  310.17, 2531.50,  315.51, 2529.87,  311.27,10126.21, 1254.49,    111197,11380.70,  10163.08,   1267.82,  11430.90
2023-02-07,18:15:59.398,   11.35,    4.98,    7.93,    1.62,   11.88,    5.38,    7.75,    1.58,   38.91,   13.55,    105440,   52.46, 2075.82,  183.76, 2083.14,  183.90, 2087.45,  188.34, 2080.22,  183.38, 8326.63,  739.37,    110920, 9066.00,   8365.54,    752.92,   9118.46
2023-02-07,18:15:59.509,   57.82,   28.81,   54.38,   25.42,   57.82,   28.91,   53.92,   25.23,  223.94,  108.37,    105106,  332.31, 2008.23,  156.78, 1996.86,  150.01, 2004.22,  155.57, 1995.28,  149.46, 8004.59,  611.83,    113271, 8616.41,   8228.53,    720.19,   8948.72
2023-02-07,18:15:59.613,   19.40,   12.28,   16.05,    8.95,   19.74,   12.53,   15.66,    8.88,   70.85,   42.63,    104874,  113.48, 2380.81,  262.99, 2400.66,  269.03, 2385.13,  266.78, 2396.95,  265.86, 9563.54, 1064.65,    110999,10628.20,   9634.39,   1107.29,  10741.68
2023-02-07,18:15:59.717,   15.04,    5.39,   11.74,    2.11,   15.33,    5.75,   11.28,    1.97,   53.39,   15.21,    104864,   68.60, 2295.64,  240.53, 2292.55,  237.13, 2298.30,  241.95, 2298.36,  238.33, 9184.85,  957.94,    110403,10142.79,   9238.24,    973.15,  10211.39
2023-02-07,18:15:59.810,   14.49,    6.21,   11.16,    2.84,   14.93,    6.58,   10.74,    2.75,   51.31,   18.37,    104920,   69.69, 2011.96,  187.20, 2010.32,  185.13, 2008.83,  187.18, 2003.72,  182.62, 8034.82,  742.13,    105010, 8776.96,   8086.14,    760.51,   8846.64
2023-02-07,18:15:59.917,   31.33,    9.92,   27.95,    6.59,   31.69,   10.17,   27.55,    6.38,  118.53,   33.06,    104780,  151.60, 1972.31,  126.40, 1975.33,  125.23, 1973.44,  127.27, 1972.92,  124.29, 7894.00,  503.19,    112280, 8397.19,   8012.53,    536.26,   8548.79
2023-02-07,18:16:00.013,   15.98,    6.31,   12.68,    3.01,   16.50,    6.74,   12.35,    2.93,   57.50,   18.99,    104756,   76.49, 1645.19,   88.17, 1642.07,   84.59, 1653.59,   91.36, 1639.48,   84.40, 6580.33,  348.52,    105455, 6928.84,   6637.83,    367.51,   7005.34
2023-02-07,18:16:00.112,   18.77,    5.87,   15.40,    2.60,   19.26,    6.30,   15.08,    2.47,   68.50,   17.24,    104350,   85.74, 1881.85,  136.37, 1881.60,  133.48, 1881.87,  135.88, 1878.62,  133.02, 7523.94,  538.74,    107700, 8062.68,   7592.45,    555.98,   8148.42
2023-02-07,18:16:00.213,   20.36,    6.65,   17.10,    3.33,   20.79,    6.95,   16.65,    3.23,   74.90,   20.16,    105450,   95.06, 2003.73,  161.47, 2003.58,  159.37, 2011.97,  164.44, 1987.23,  155.12, 8006.51,  640.41,    110630, 8646.91,   8081.40,    660.57,   8741.97
2023-02-07,18:16:00.312,   11.82,    4.94,    8.44,    1.56,   12.28,    5.29,    8.28,    1.52,   40.82,   13.32,    104400,   54.14, 1802.02,  112.71, 1794.12,  108.20, 1803.00,  113.57, 1793.40,  107.91, 7192.54,  442.39,    107860, 7634.93,   7233.36,    455.72,   7689.07
2023-02-07,18:16:00.413,   11.99,    4.76,    8.81,    1.45,   12.47,    5.08,    8.42,    1.37,   41.70,   12.65,    105440,   54.35, 1783.73,  107.06, 1787.51,  105.07, 1787.68,  107.94, 1783.89,  104.20, 7142.80,  424.27,    109560, 7567.07,   7184.50,    436.92,   7621.42
2023-02-07,18:16:00.512,   15.91,    6.14,   12.66,    2.74,   16.43,    6.42,   12.19,    2.66,   57.19,   17.97,    104390,   75.16, 1912.76,  145.23, 1913.17,  142.76, 1906.22,  143.30, 1913.43,  143.17, 7645.58,  574.47,    108090, 8220.05,   7702.78,    592.44,   8295.21
2023-02-07,18:16:00.617,   23.68,    9.78,   20.35,    6.46,   24.21,   10.09,   19.91,    6.33,   88.15,   32.66,    105246,  120.81, 2083.29,  169.52, 2075.83,  163.99, 2071.86,  165.87, 2078.53,  165.16, 8309.52,  664.54,    112445, 8974.06,   8397.67,    697.21,   9094.87
2023-02-07,18:16:00.714,   38.82,   11.89,   35.70,    8.62,   39.43,   12.24,   35.32,    8.45,  149.27,   41.20,    104970,  190.47, 1828.08,  129.53, 1824.19,  126.81, 1836.91,  133.74, 1821.63,  125.20, 7310.81,  515.27,    107210, 7826.08,   7460.08,    556.47,   8016.56
2023-02-07,18:16:00.813,   52.01,   15.18,   47.19,   11.56,   50.77,   15.01,   45.60,   11.24,  195.57,   52.99,    104440,  248.57, 2076.12,  176.69, 2084.81,  178.16, 2080.73,  178.40, 2081.15,  177.19, 8322.81,  710.43,    108900, 9033.24,   8518.38,    763.42,   9281.80
2023-02-07,18:16:00.925,   33.43,    9.64,   30.18,    6.36,   33.98,   10.00,   29.80,    6.20,  127.39,   32.20,    105259,  159.58, 2060.79,  163.56, 2067.89,  163.70, 2063.12,  165.03, 2062.79,  162.09, 8254.58,  654.38,    113393, 8908.97,   8381.97,    686.58,   9068.55
2023-02-07,18:16:01.018,   15.86,    5.95,   12.79,    2.59,   16.47,    6.19,   12.25,    2.39,   57.39,   17.12,    104930,   74.50, 2158.45,  220.11, 2151.01,  213.55, 2153.23,  218.95, 2160.24,  217.81, 8622.93,  870.42,    105860, 9493.35,   8680.32,    887.54,   9567.86
2023-02-07,18:16:01.117,   15.42,    5.18,   12.24,    1.97,   15.89,    5.55,   11.90,    1.76,   55.45,   14.46,    104380,   69.91, 2359.35,  257.91, 2360.32,  257.27, 2361.93,  259.40, 2363.56,  257.86, 9445.15, 1032.45,    109970,10477.60,   9500.60,   1046.90,  10547.50
2023-02-07,18:16:01.218,   14.91,    5.54,   11.67,    2.17,   15.19,    5.90,   11.05,    2.03,   52.83,   15.64,    105450,   68.47, 2368.69,  261.61, 2363.15,  257.48, 2359.23,  259.34, 2353.34,  252.92, 9444.40, 1031.36,    111100,10475.76,   9497.23,   1047.00,  10544.23
2023-02-07,18:16:01.317,    9.77,    4.62,    6.64,    1.35,   10.25,    4.97,    6.25,    1.20,   32.91,   12.14,    104410,   45.05, 2067.81,  172.71, 2057.07,  165.00, 2065.15,  171.00, 2058.92,  166.33, 8248.97,  675.04,    109040, 8924.01,   8281.88,    687.18,   8969.06
2023-02-07,18:16:01.418,   14.86,    5.25,   11.57,    1.90,   15.42,    5.63,   11.26,    1.81,   53.12,   14.58,    104405,   67.70, 1859.82,  133.24, 1862.01,  131.51, 1862.14,  133.89, 1860.17,  131.75, 7444.14,  530.40,    109197, 7974.54,   7497.25,    544.99,   8042.24
2023-02-07,18:16:01.518,   20.57,    7.26,   17.33,    3.88,   21.10,    7.58,   16.98,    3.78,   75.98,   22.51,    105450,   98.49, 2101.02,  177.79, 2097.30,  174.26, 2089.71,  173.75, 2100.19,  174.97, 8388.22,  700.77,    110120, 9088.99,   8464.19,    723.28,   9187.47
2023-02-07,18:16:01.618,   12.49,    5.31,    9.24,    2.02,   12.90,    5.66,    8.96,    1.96,   43.59,   14.95,    104400,   58.54, 1972.26,  143.69, 1979.12,  143.17, 1975.06,  144.01, 1974.33,  142.40, 7900.77,  573.28,    108600, 8474.04,   7944.36,    588.22,   8532.59
2023-02-07,18:16:01.718,   14.59,    5.49,   11.40,    2.15,   14.91,    5.83,   10.87,    2.05,   51.76,   15.52,    105420,   67.28, 2272.59,  227.94, 2262.75,  222.04, 2271.26,  227.58, 2266.57,  223.65, 9073.17,  901.21,    111050, 9974.38,   9124.93,    916.74,  10041.66
2023-02-07,18:16:01.818,   14.83,    6.11,   11.46,    2.74,   15.31,    6.46,   11.11,    2.64,   52.70,   17.95,    104400,   70.66, 2012.91,  165.75, 2006.84,  162.19, 2013.42,  167.04, 2002.47,  160.51, 8035.64,  655.49,    108800, 8691.13,   8088.34,    673.45,   8761.79
2023-02-07,18:16:01.919,   37.04,   13.17,   33.56,    9.77,   37.42,   13.46,   33.42,    9.75,  141.44,   46.15,    105520,  187.60, 2195.07,  212.70, 2197.07,  209.69, 2194.82,  212.37, 2199.99,  211.55, 8786.95,  846.32,    111350, 9633.27,   8928.40,    892.47,   9820.87
2023-02-07,18:16:02.018,   17.44,    8.10,   14.26,    4.80,   17.82,    8.42,   13.78,    4.71,   63.31,   26.02,    104370,   89.33, 2413.91,  283.46, 2411.63,  278.79, 2410.06,  281.56, 2430.85,  285.11, 9666.45, 1128.92,    110070,10795.37,   9729.76,   1154.94,  10884.70
2023-02-07,18:16:02.119,   14.89,    5.04,   11.53,    1.66,   15.19,    5.43,   11.13,    1.57,   52.74,   13.70,    105400,   66.44, 2134.70,  199.92, 2131.85,  196.96, 2122.04,  195.39, 2135.38,  199.12, 8523.96,  791.40,    109830, 9315.36,   8576.70,    805.09,   9381.80
2023-02-07,18:16:02.218,   32.14,    8.58,   28.86,    5.37,   32.43,    8.95,   28.32,    5.18,  121.75,   28.08,    104420,  149.83, 2182.15,  207.50, 2178.90,  203.41, 2181.71,  207.63, 2176.99,  203.19, 8719.75,  821.74,    109380, 9541.49,   8841.50,    849.82,   9691.33
2023-02-07,18:16:02.319,   15.59,    5.07,   12.23,    1.61,   16.14,    5.47,   11.78,    1.64,   55.74,   13.80,    104396,   69.54, 2084.34,  195.32, 2082.33,  193.01, 2089.99,  198.27, 2081.90,  192.53, 8338.56,  779.14,    109078, 9117.70,   8394.30,    792.93,   9187.23
2023-02-07,18:16:02.419,   23.42,    9.62,   20.09,    6.27,   23.74,    9.92,   19.62,    6.19,   86.88,   32.00,    105430,  118.88, 2224.96,  228.24, 2235.91,  230.48, 2233.91,  232.03, 2227.87,  227.13, 8922.66,  917.88,    111580, 9840.54,   9009.54,    949.87,   9959.42
2023-02-07,18:16:02.519,   34.22,   10.16,   30.41,    6.58,   34.11,   10.33,   30.87,    6.56,  129.62,   33.62,    104400,  163.24, 2215.63,  226.34, 2216.66,  223.62, 2220.32,  226.32, 2205.25,  220.26, 8857.86,  896.54,    109220, 9754.41,   8987.48,    930.17,   9917.65
2023-02-07,18:16:02.619,   15.19,    5.53,   11.94,    2.24,   15.67,    5.91,   11.53,    2.14,   54.34,   15.81,    105430,   70.15, 1991.37,  159.59, 1995.43,  157.92, 2000.44,  162.12, 1991.59,  156.51, 7978.83,  636.14,    109600, 8614.97,   8033.16,    651.95,   8685.12
2023-02-07,18:16:02.719,   11.68,    4.88,    8.32,    1.54,   12.09,    5.22,    8.07,    1.46,   40.16,   13.10,    104400,   53.26, 2158.53,  194.42, 2143.61,  186.17, 2148.85,  191.02, 2148.39,  189.27, 8599.37,  760.87,    110140, 9360.25,   8639.53,    773.97,   9413.51
2023-02-07,18:16:02.819,   19.96,    6.42,   16.66,    3.05,   20.41,    6.77,   16.31,    2.99,   73.35,   19.23,    105440,   92.57, 1896.80,  140.71, 1890.77,  136.28, 1892.27,  139.10, 1890.24,  135.50, 7570.08,  551.58,    109400, 8121.67,   7643.43,    570.81,   8214.24
2023-02-07,18:16:02.929,   23.66,    5.65,   20.32,    2.26,   24.13,    5.91,   20.17,    2.23,   88.27,   16.05,    104940,  104.32, 2065.97,  162.14, 2055.33,  155.24, 2057.80,  158.44, 2068.79,  161.36, 8247.89,  637.18,    112970, 8885.07,   8336.17,    653.22,   8989.39
2023-02-07,18:16:03.033,   24.14,    9.01,   20.54,    5.68,   24.15,    9.29,   20.07,    5.54,   88.90,   29.53,    104846,  118.43, 2414.85,  279.76, 2415.06,  276.12, 2421.83,  282.09, 2410.61,  274.40, 9662.36, 1112.38,    111518,10774.73,   9751.26,   1141.90,  10893.16
2023-02-07,18:16:03.137,   12.14,    4.90,    8.83,    1.53,   12.65,    5.32,    8.65,    1.48,   42.27,   13.23,    104846,   55.50, 2299.92,  257.13, 2289.35,  250.64, 2293.51,  255.61, 2288.20,  249.63, 9170.99, 1013.01,    110076,10184.01,   9213.27,   1026.24,  10239.51
2023-02-07,18:16:03.241,   16.20,    5.60,   12.85,    2.28,   16.53,    5.92,   12.51,    2.14,   58.09,   15.95,    104864,   74.04, 1939.98,  142.13, 1930.84,  137.21, 1943.11,  142.96, 1926.57,  135.65, 7740.50,  557.96,    108778, 8298.45,   7798.59,    573.90,   8372.49
2023-02-07,18:16:03.334,   12.00,    4.86,    8.64,    1.52,   12.38,    5.21,    8.21,    1.40,   41.22,   12.98,    104930,   54.20, 1716.40,  105.99, 1712.43,  102.89, 1712.90,  105.49, 1720.54,  105.94, 6862.27,  420.31,    104990, 7282.59,   6903.50,    433.29,   7336.79
2023-02-07,18:16:03.433,   12.13,    5.26,    8.75,    1.96,   12.59,    5.59,    8.49,    1.87,   41.96,   14.69,    104380,   56.65, 1980.61,  154.89, 1975.73,  150.64, 1978.45,  154.31, 1975.59,  150.22, 7910.37,  610.05,    109380, 8520.43,   7952.33,    624.75,   8577.08
2023-02-07,18:16:03.534,   22.06,    7.62,   18.81,    4.30,   22.74,    8.03,   18.46,    4.20,   82.06,   24.15,    105460,  106.21, 1827.66,  113.55, 1831.90,  112.75, 1825.40,  113.06, 1828.23,  111.20, 7313.20,  450.56,    109970, 7763.76,   7395.26,    474.71,   7869.97
2023-02-07,18:16:03.633,   11.78,    4.88,    8.42,    1.59,   12.15,    5.23,    8.12,    1.47,   40.48,   13.18,    104360,   53.65, 1825.78,  127.08, 1819.76,  122.16, 1828.16,  128.19, 1822.18,  123.14, 7295.88,  500.57,    109080, 7796.45,   7336.36,    513.75,   7850.10
2023-02-07,18:16:03.734,   31.82,   15.55,   28.70,   12.14,   32.25,   15.90,   27.69,   12.02,  120.45,   55.61,    104405,  176.06, 1683.10,   97.96, 1673.29,   91.87, 1677.11,   95.59, 1679.09,   94.22, 6712.59,  379.65,    108267, 7092.24,   6833.04,    435.26,   7268.30
2023-02-07,18:16:03.834,   19.24,    8.27,   15.90,    4.95,   19.65,    8.61,   15.46,    4.83,   70.25,   26.65,    105440,   96.90, 2447.02,  287.99, 2451.00,  284.18, 2444.17,  285.39, 2438.65,  282.35, 9780.83, 1139.90,    112030,10920.73,   9851.07,   1166.55,  11017.63
2023-02-07,18:16:03.934,   12.43,    5.20,    9.14,    1.91,   12.83,    5.59,    8.75,    1.85,   43.16,   14.55,    104380,   57.71, 2092.93,  193.82, 2092.72,  191.70, 2095.83,  195.36, 2092.76,  191.66, 8374.24,  772.53,    109340, 9146.77,   8417.40,    787.08,   9204.48
2023-02-07,18:16:04.045,   32.31,   10.04,   28.86,    6.61,   32.63,   10.31,   28.56,    6.57,  122.36,   33.53,    105514,  155.90, 2564.48,  311.98, 2555.92,  307.40, 2567.85,  313.95, 2561.13,  307.90,10249.37, 1241.23,    116359,11490.60,  10371.73,   1274.77,  11646.50
2023-02-07,18:16:04.138,   16.87,    5.42,   13.44,    2.03,   17.19,    5.69,   13.26,    1.95,   60.76,   15.09,    104920,   75.85, 2046.75,  186.84, 2048.18,  186.20, 2043.05,  186.20, 2039.21,  181.87, 8177.18,  741.11,    105200, 8918.29,   8237.94,    756.19,   8994.14
2023-02-07,18:16:04.237,   23.60,    7.10,   20.24,    3.82,   23.93,    7.41,   19.74,    3.73,   87.51,   22.06,    104420,  109.57, 2002.02,  166.55, 1995.19,  161.07, 2001.10,  166.23, 1995.74,  161.98, 7994.06,  655.82,    108970, 8649.88,   8081.56,    677.88,   8759.45
2023-02-07,18:16:04.338,   12.79,    5.17,    9.48,    1.86,   13.20,    5.59,    9.05,    1.74,   44.52,   14.36,    105460,   58.88, 2487.34,  294.21, 2474.57,  287.56, 2490.11,  295.09, 2490.42,  292.87, 9942.44, 1169.73,    112180,11112.18,   9986.97,   1184.09,  11171.06
2023-02-07,18:16:04.441,   19.82,    5.65,   16.57,    2.29,   20.17,    5.96,   16.16,    2.23,   72.72,   16.13,    104640,   88.86, 2092.83,  189.60, 2089.53,  185.41, 2092.50,  189.00, 2085.29,  184.98, 8360.14,  748.99,    109230, 9109.13,   8432.86,    765.13,   9197.99
2023-02-07,18:16:04.545,   50.26,   31.08,   46.67,   27.81,   50.42,   31.32,   46.38,   27.54,  193.73,  117.74,    104880,  311.48, 2024.75,  160.73, 2019.77,  155.94, 2017.76,  157.98, 2021.58,  157.41, 8083.87,  632.07,    112930, 8715.94,   8277.60,    749.81,   9027.42
2023-02-07,18:16:04.642,   17.35,   11.23,   13.90,    7.79,   17.74,   11.51,   13.72,    7.86,   62.71,   38.39,    104874,  101.10, 1902.34,  144.72, 1896.46,  140.25, 1902.47,  145.62, 1912.10,  145.90, 7613.36,  576.49,    105259, 8189.85,   7676.07,    614.88,   8290.95
2023-02-07,18:16:04.741,   12.36,    4.81,    8.81,    1.41,   12.63,    5.15,    8.70,    1.41,   42.50,   12.78,    104430,   55.28, 1919.39,  143.64, 1924.94,  141.63, 1912.23,  140.63, 1923.07,  142.26, 7679.64,  568.17,    108950, 8247.82,   7722.14,    580.96,   8303.09
2023-02-07,18:16:04.842,   21.04,    6.97,   17.84,    3.62,   21.34,    7.31,   17.44,    3.57,   77.65,   21.46,    105430,   99.11, 2262.38,  212.05, 2269.93,  211.67, 2260.69,  211.98, 2267.58,  212.38, 9060.58,  848.07,    110530, 9908.65,   9138.22,    869.53,  10007.76
2023-02-07,18:16:04.941,   15.10,    5.77,   11.81,    2.40,   15.32,    6.11,   11.47,    2.35,   53.70,   16.63,    104380,   70.33, 1726.94,   95.01, 1724.46,   92.15, 1729.58,   96.65, 1726.20,   92.99, 6907.18,  376.80,    108460, 7283.98,   6960.88,    393.42,   7354.31
2023-02-07,18:16:05.053,   27.77,    9.14,   24.31,    5.75,   28.08,    9.51,   24.18,    5.72,  104.35,   30.13,    105210,  134.48, 2139.22,  177.38, 2129.84,  171.21, 2139.17,  177.17, 2127.59,  170.58, 8535.81,  696.35,    113971, 9232.16,   8640.16,    726.48,   9366.64
2023-02-07,18:16:05.146,   21.55,    6.92,   18.29,    3.61,   21.90,    7.26,   18.02,    3.57,   79.76,   21.36,    104950,  101.12, 2021.29,  178.45, 2022.26,  177.34, 2024.78,  181.45, 2012.97,  173.31, 8081.29,  710.54,    105320, 8791.84,   8161.06,    731.90,   8892.96
2023-02-07,18:16:05.245,   11.76,    5.59,    8.40,    2.29,   12.16,    5.91,    8.15,    2.21,   40.46,   16.00,    104380,   56.47, 1909.97,  141.90, 1919.58,  142.19, 1915.26,  143.34, 1921.03,  143.02, 7665.84,  570.45,    109220, 8236.29,   7706.30,    586.46,   8292.75
2023-02-07,18:16:05.346,   10.45,    4.96,    7.25,    1.62,   10.95,    5.27,    6.86,    1.52,   35.51,   13.38,    105440,   48.88, 1929.07,  132.40, 1932.10,  131.26, 1931.56,  133.87, 1930.88,  130.49, 7723.60,  528.02,    108980, 8251.62,   7759.10,    541.40,   8300.50
2023-02-07,18:16:05.445,   21.94,    5.98,   18.68,    2.70,   22.27,    6.31,   18.31,    2.65,   81.21,   17.64,    104380,   98.86, 1825.05,  104.81, 1817.65,   99.67, 1820.45,  103.29, 1815.12,   98.62, 7278.26,  406.39,    108840, 7684.65,   7359.47,    424.04,   7783.51
2023-02-07,18:16:05.546,   17.56,    8.31,   14.16,    4.84,   17.59,    8.24,   13.67,    4.74,   62.98,   26.13,    104376,   89.11, 2662.31,   56.25, 2654.92,   51.22, 2659.21,   56.21, 2659.68,   53.96,10636.12,  217.65,    117117,10853.77,  10699.10,    243.78,  10942.88
2023-02-07,18:16:05.646,   25.42,    3.85,   21.92,    0.47,   25.19,    3.84,   21.75,    0.49,   94.27,    8.64,    105390,  102.91,   60.28,   27.76,   56.44,   24.12,   59.77,   27.44,   56.55,   24.16,  233.04,  103.47,    105430,  336.52,    327.31,    112.12,    439.43
2023-02-07,18:16:05.747,   18.02,    3.54,   14.59,    0.17,   17.95,    3.55,   14.43,    0.16,   65.00,    7.42,    105320,   72.41,    5.95,   15.17,    2.31,   11.94,    5.58,   15.05,    2.63,   12.14,   16.47,   54.29,    105280,   70.76,     81.47,     61.71,    143.18
2023-02-07,18:16:05.846,   12.03,    3.55,    8.71,    0.22,   12.03,    3.59,    8.56,    0.22,   41.34,    7.57,    104230,   48.91,   10.54,   12.63,    6.78,    9.36,   10.11,   12.58,    6.96,    9.46,   34.40,   44.03,    104230,   78.43,     75.74,     51.60,    127.34
2023-02-07,18:16:05.946,    4.78,    3.50,    1.41,    0.11,    4.78,    3.51,    1.29,    0.10,   12.27,    7.21,    105260,   19.48,    8.30,    6.63,    4.75,    3.13,    8.06,    6.44,    4.84,    3.26,   25.95,   19.46,    105260,   45.41,     38.22,     26.68,     64.89
2023-02-07,18:16:06.046,   19.31,    5.86,   15.82,    2.48,   19.11,    5.87,   15.57,    2.55,   69.80,   16.76,    104250,   86.56,   26.76,    9.63,   22.51,    6.10,   26.17,    9.63,   23.15,    6.39,   98.59,   31.75,    104250,  130.34,    168.39,     48.52,    216.91
